model,task,status,category,cputime_s,walltime_s,memory_bytes,backward_offered,backward_queued,co_offered,co_queued,inconsistent_revisit_prefixes,max_retained_work,max_rf_same_value_class,realized_revisit_prefixes,rf_offered,rf_queued,rf_same_value_candidate_upper_bound,rf_same_value_choice_points,rf_value_choice_points,rf_value_classes,validity_queries,work_added,work_popped
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_79-equ_racefree.yml,TIMEOUT,error,61.147823678,61.226029212004505,3989966848,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_82-list_racefree.yml,OUT OF MEMORY,error,11.687618802,11.712950776098296,3999997952,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_91-arrayloop2_racefree.yml,true,correct,3.251018597,3.2665917719714344,56057856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-race-challenges/thread-local-value.yml,true,correct,0.062325011,0.08347652910742909,25903104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-race-challenges/thread-local-value-dynamic.yml,true,correct,0.070750557,0.08222070499323308,26034176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_93-evilcollapse_racefree.yml,true,correct,1.282220842,1.3206449600402266,26161152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_85-list2_racefree.yml,OUT OF MEMORY,error,20.125154453,20.153882897924632,3999997952,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_04-priv_multi_true.yml,TIMEOUT,error,61.107671397,61.146045687026344,2278121472,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/bigshot_s2.yml,true,correct,0.07715787,0.08709722105413675,25956352,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/singleton.yml,false(unreach-call),correct,0.079196879,0.09157627099193633,26177536,3,3,19,0,0,3,2,6,12,3,3,3,3,3,5,8,6
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-C-DAC/pthread-demo-datarace-1.yml,TIMEOUT,error,60.968747997,61.02075748704374,25894912,87645,87645,894190,0,0,401,21,104851,491257,87974,87974,17225,17225,17225,51637,175619,175271
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_67-pthread_cond_wait_unknown_1_pos.yml,ERROR (compilation),error,0.068256797,0.08458578702993691,25821184,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-C-DAC/pthread-demo-datarace-3.yml,false(unreach-call),correct,0.118772242,0.13482049596495926,25948160,40,40,1720,0,0,801,21,41,1660,800,800,40,40,40,40,841,41
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/28-race_reach_94-alloc_region_racing.yml,OUT OF MEMORY,error,7.00004987,7.04178590408992,3999997952,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-C-DAC/pthread-finding-k-matches.yml,true,correct,0.301267237,0.315009742975235,65376256,1,1,7,0,0,2,2,2,4,1,1,1,1,1,3,2,2
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread/twostage_3.yml,false(unreach-call),correct,0.081718883,0.09428393898997456,26148864,11,9,64,0,0,10,3,16,45,15,15,10,10,10,20,26,17
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-complex/bounded_buffer.yml,ERROR (compilation),error,0.064932036,0.07915652100928128,25817088,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-complex/safestack_relacy.yml,TIMEOUT,error,60.967269266,61.017984104924835,26112000,63045,41521,172936,0,0,122,4,77681,213292,41524,10144,8974,33865,67724,167772,83045,82955
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/ldv-races/race-1_2-join.yml,false(unreach-call),correct,0.069878347,0.08024979801848531,26189824,2,2,15,0,0,3,3,3,9,2,2,1,1,1,1,5,4
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-complex/workstealqueue_mutex-2.yml,ERROR (unsupported property: uninitialized memory),error,0.093188816,0.103929397999309,26480640,0,0,23,0,0,1,0,1,12,0,0,0,0,0,0,1,1
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/ldv-races/race-2_1-container_of.yml,true,correct,0.066582472,0.07791269605513662,26202112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/ldv-races/race-2_2-container_of.yml,true,wrong,0.066372557,0.08213253994472325,26238976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/ldv-races/race-2_5-container_of.yml,true,wrong,0.073078723,0.08677702792920172,26222592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/ldv-races/race-2_3-container_of.yml,true,wrong,0.067553061,0.08032318204641342,26263552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/libvsync/ticketlock.yml,OUT OF MEMORY,error,13.212681109,13.239988244022243,3999997952,1,1,3,0,0,2,1,1,6499992,1,0,0,1,2,3,2,1
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/libvsync/mcslock.yml,ERROR (unsupported property: invalid memory access),error,0.101270257,0.12017483299132437,26980352,1,1,13,0,0,5,3,2,11,4,3,1,1,2,3,6,2
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/libvsync/arraylock.yml,true,correct,0.107175286,0.12169643107336015,26869760,28,24,97,0,0,5,1,49,88,30,0,0,25,55,95,54,54
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/libvsync/rwlock.yml,OUT OF MEMORY,error,12.222934984,12.25839781400282,3999997952,2,2,5,0,0,6,2,1,5399989,4,2,2,2,4,3,6,1
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/libvsync/rec_mcslock.yml,ERROR (unsupported property: invalid memory access),error,0.10350102,0.11543042492121458,27017216,1,1,9,0,0,5,2,2,11,4,2,2,2,4,4,6,2
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/libvsync/hmcslock.yml,ERROR (unsupported property: invalid memory access),error,0.140182062,0.15444991004187614,27250688,1,1,40,0,0,5,3,2,27,4,3,1,1,2,3,6,2
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-driver-races/char_generic_nvram_read_nvram_nvram_unlocked_ioctl.yml,true,correct,0.167141458,0.17501185892615467,29257728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-driver-races/char_generic_nvram_read_nvram_write_nvram.yml,true,wrong,0.181403024,0.2067338339984417,29233152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_open_pc8736x_gpio_change.yml,true,correct,0.165398994,0.17713862203527242,29749248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_open_pc8736x_gpio_current.yml,true,correct,0.199057884,0.22842541593126953,29696000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_change_pc8736x_gpio_get.yml,true,correct,0.163829035,0.19045066297985613,29753344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_open_pc8736x_gpio_configure.yml,true,correct,0.175366094,0.19098762900102884,29659136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_change_pc8736x_gpio_configure.yml,true,correct,0.175658201,0.1868128109490499,29724672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_configure_pc8736x_gpio_get.yml,true,correct,0.197601101,0.23449090297799557,29728768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/pthread-driver-races/char_pc8736x_gpio_pc8736x_gpio_current_pc8736x_gpio_set.yml,true,wrong,0.161007865,0.22689849499147385,29757440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/ldv-linux-3.14-races/linux-3.14--drivers--net--irda--w83977af_ir.ko.cil.yml,ABORTED,error,7.678786316,7.819035835098475,35868672,,,,,,,,,,,,,,,,,
sc,../../../../../svcomp2026-caat/sv-benchmarks/c/ldv-linux-3.14-races/linux-3.14--drivers--media--platform--marvell-ccic--cafe_ccic.ko.cil-1.yml,ERROR (compilation),error,0.09527026,0.10403636004775763,27533312,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_66-mine-W-init_true.yml,true,correct,0.067554793,0.07310083007905632,25956352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/36-apron_41-threadenter-no-locals_unknown_1_neg.yml,true,wrong,0.070414602,0.07573017594404519,25997312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_57-singlethreaded-unlock_true.yml,true,correct,0.068755422,0.07356691104359925,25956352,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_46-refine-protected1_true.yml,true,correct,0.06780435,0.07385600497946143,26054656,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_41-traces-ex-7_unknown_1_pos.yml,false(unreach-call),correct,0.068838312,0.0748750299680978,26009600,1,1,10,0,0,2,2,2,7,1,1,1,1,1,1,3,2
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_40-traces-ex-6_true.yml,true,correct,0.067195313,0.07531911798287183,26087424,1,1,10,0,0,2,2,2,8,1,1,1,1,1,3,2,2
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_44-traces-mine2_true.yml,true,correct,0.067682999,0.07147107401397079,26091520,1,1,8,0,0,2,1,2,7,1,0,0,1,2,2,2,2
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_18-first-reads_unknown_2_pos.yml,false(unreach-call),correct,0.072333319,0.07606423611287028,26103808,1,1,3,0,0,2,2,2,3,1,1,1,1,1,1,3,2
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_18-first-reads_unknown_2_neg.yml,true,wrong,0.067250435,0.07085601706057787,26083328,1,1,7,0,0,2,2,2,4,1,1,1,1,1,3,2,2
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_36-traces-ex-3_true.yml,true,correct,0.068288955,0.07476862892508507,26009600,2,2,19,0,0,3,2,4,10,2,2,2,2,2,6,4,4
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_35-traces-ex-2_true.yml,true,correct,0.055057769,0.061842952971346676,26017792,3,3,20,0,0,4,2,6,15,3,1,1,3,5,7,6,6
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_38-traces-ex-4-switch_true.yml,true,correct,0.070529227,0.078767976956442,26099712,3,3,20,0,0,4,2,6,15,3,1,1,3,5,7,6,6
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_19-publish-precision_unknown_2_pos.yml,false(unreach-call),correct,0.066051378,0.07027255103457719,26087424,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_19-publish-precision_unknown_2_neg.yml,false(unreach-call),correct,0.068441669,0.07516233494970948,26087424,1,1,6,0,0,2,2,2,5,1,1,1,1,1,1,3,2
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_01-priv_nr_true.yml,true,correct,0.065857961,0.07263355900067836,26091520,1,1,7,0,0,2,2,2,4,1,1,1,1,1,3,2,2
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_42-traces-ex-mini_true.yml,true,correct,0.064028719,0.0759691969724372,26030080,1,1,18,0,0,2,2,2,9,1,1,1,1,1,3,2,2
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_25-struct_nr_true.yml,true,correct,0.069133879,0.07481592998374254,26087424,1,1,7,0,0,2,2,2,4,1,1,1,1,1,3,2,2
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/36-apron_17-traces-rpb-litmus_unknown_1_pos.yml,true,wrong,0.071612737,0.08082978508900851,26083328,1,1,19,0,0,2,2,2,10,1,1,1,1,1,3,2,2
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_31-traces-mine-vs-mutex_true.yml,true,correct,0.072062757,0.08262311306316406,26083328,3,3,39,0,0,4,2,6,20,3,3,3,3,3,9,6,6
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_30-traces-oplus-vs-meet_true.yml,true,correct,0.068689666,0.07723273208830506,26075136,3,3,20,0,0,4,2,6,15,3,1,1,3,5,7,6,6
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml,true,correct,0.068334913,0.07649517897516489,26021888,1,1,15,0,0,2,2,2,11,1,1,1,1,1,3,2,2
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/goblint-regression/13-privatized_29-multiple-protecting2-vesal_true.yml,true,correct,0.071132985,0.07641925604548305,26079232,3,3,44,0,0,4,2,6,21,3,3,3,3,3,9,6,6
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/test-semi1.wvr.yml,true,correct,0.067307932,0.0712687949417159,25567232,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/test-easy11.wvr.yml,TIMEOUT,error,60.972625837,61.01076144003309,25632768,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/test-easy7.wvr.yml,true,correct,0.062839465,0.07874607900157571,25571328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/test-easy1.wvr.yml,true,correct,0.066879719,0.07862731092609465,25559040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-figure1-alt.wvr.yml,true,correct,0.066808972,0.07358240603934973,25563136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-figure3.wvr.yml,TIMEOUT,error,60.984221596,61.02629755891394,158879744,0,0,50000,0,0,0,0,0,50000,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/test-easy8.wvr.yml,true,correct,0.064558368,0.07411036000121385,25571328,1,1,7,0,0,2,2,2,4,1,1,1,1,1,3,2,2
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/parallel-misc-2-unrolled.wvr.yml,true,correct,0.069396559,0.07625976798590273,25567232,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/parallel-simple-equiv.wvr.yml,true,correct,0.066253172,0.07977631303947419,25587712,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/parallel-ticket-2.wvr.yml,true,correct,0.053745761,0.06439670501276851,25567232,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/mult-dist.wvr.yml,OUT OF MEMORY,error,10.600589521,10.618341778987087,3999997952,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/clever.wvr.yml,true,correct,0.066567162,0.07260362699162215,25604096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-more-nonblocking-counter-alt2.wvr.yml,TIMEOUT,error,60.962586561,61.01785755099263,126459904,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-counter-determinism.wvr.yml,true,correct,0.069566875,0.08646909496746957,25604096,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/parallel-misc-2.wvr.yml,true,correct,0.064956067,0.07813245500437915,25632768,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/parallel-misc-2-unrolled-atomic.wvr.yml,true,correct,0.063304612,0.07287646597251296,25681920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-sre-trans.wvr.yml,true,correct,0.063162979,0.07224444102030247,25690112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/spaghetti.wvr.yml,TIMEOUT,error,60.977011949,61.025160467019305,104673280,0,0,50002,0,0,0,0,0,49998,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-sre-subst.wvr.yml,true,correct,0.066780649,0.07499162293970585,25690112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-simpl-str-symm.wvr.yml,true,correct,0.068443469,0.07852103398181498,25698304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-bad-threaded-sum-2.wvr.yml,TIMEOUT,error,60.941209377,61.022821751073934,113610752,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/test-easy10.wvr.yml,true,correct,0.069224242,0.07941127696540207,25759744,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/parallel-bakery-2.wvr.yml,true,correct,0.062636694,0.06857940903864801,25624576,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-mult-equiv.wvr.yml,TIMEOUT,error,60.983311756,61.0185602880083,131596288,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-proofs-counter-add-4-semi-Q67.wvr.yml,true,correct,0.068371574,0.07821481698192656,25706496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-time-symm.wvr.yml,true,correct,0.070701446,0.07823008997365832,25677824,1,1,7,0,0,2,2,2,4,1,1,1,1,1,3,2,2
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/bench-exp3x3.wvr.yml,true,correct,0.070186047,0.08020442596171051,25673728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-channel-sum.wvr.yml,true,correct,0.066865516,0.09045484091620892,25669632,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-bad-counter-queue.wvr.yml,true,wrong,0.06590227,0.08008825103752315,25665536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/test-context1.wvr.yml,true,correct,0.0707786,0.07675028394442052,25591808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-match-symm.wvr.yml,true,correct,0.067318747,0.07674636505544186,25690112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-more-sorted.wvr.yml,true,correct,0.065998042,0.08112685394007713,25640960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/parallel-ticket-5.wvr.yml,true,correct,0.066004457,0.07814200094435364,25755648,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-exp-term-symm.wvr.yml,true,correct,0.065202597,0.07772741408552974,25612288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-more-array-sum-alt.wvr.yml,true,wrong,0.066945914,0.08337049500551075,25653248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/unroll-3.wvr.yml,true,correct,0.070076881,0.07849538407754153,25657344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/chl-chromosome-opt-symm.wvr.yml,true,correct,0.066763096,0.0773814640706405,25653248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-more-min-array.wvr.yml,true,correct,0.07229655,0.08901775709819049,25677824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-bad-counter-queue2.wvr.yml,true,correct,0.062987174,0.07121112407185137,25694208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/bench-exp3x3-opt.wvr.yml,true,correct,0.0696244,0.0819349669618532,25681920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-more-min-array-hom.wvr.yml,true,correct,0.066252536,0.07430731598287821,25690112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/loop-tiling-eq.wvr.yml,true,correct,0.063942791,0.07144369604066014,25673728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/unroll-cond-3.wvr.yml,true,correct,0.071143134,0.08957425493281335,25681920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-send-receive-alt.wvr.yml,true,correct,0.072164636,0.08619814296253026,25694208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-threaded-sum-3.wvr.yml,TIMEOUT,error,60.953883185,61.02202074509114,117985280,,,,,,,,,,,,,,,,,
tso,../../../../../svcomp2026-caat/sv-benchmarks/c/weaver/popl20-counter-fun.wvr.yml,true,correct,0.070458079,0.08436459896620363,25710592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
